66236988,Dec/03/2019 19:34,ziddi,46B - T-shirts from Sponsor,Python 3,Accepted,218 ms,0 KB,2019-12-03 19:34:00,46
22061970,Nov/05/2016 20:43,Amores,47B - Coins,Python 3,Accepted,154 ms,0 KB,2016-11-05 20:43:00,47
72722504,Mar/08/2020 13:51,cs1g,48B - Land Lot,Python 3,Accepted,436 ms,300 KB,2020-03-08 13:51:00,48
15974320,Feb/12/2016 19:27,merolish,49B - Sum,Python 3,Accepted,124 ms,0 KB,2016-02-12 19:27:00,49
51738729,Mar/23/2019 07:36,rumboalfuturo#,50B - Choosing Symbol Pairs,Python 3,Accepted,248 ms,300 KB,2019-03-23 07:36:00,50
21247617,Oct/07/2016 03:44,Amores,51B - bHTML Tables Analisys,Python 3,Accepted,154 ms,4800 KB,2016-10-07 03:44:00,51
15914729,Feb/09/2016 16:52,not_bot_but_POT,52B - Right Triangles,Python 3,Accepted,1246 ms,5400 KB,2016-02-09 16:52:00,52
55962277,Jun/23/2019 13:12,MajAK,53B - Blog Photo,Python 3,Accepted,248 ms,0 KB,2019-06-23 13:12:00,53
14100848,Nov/06/2015 10:48,Eeyore,54B - Cutting Jigsaw Puzzle,Python 3,Accepted,154 ms,300 KB,2015-11-06 10:48:00,54
15914733,Feb/09/2016 16:52,not_bot_but_POT,55B - Smallest number,Python 3,Accepted,154 ms,100 KB,2016-02-09 16:52:00,55
14828936,Dec/16/2015 05:51,merolish,56B - Spoilt Permutation,Python 3,Accepted,124 ms,0 KB,2015-12-16 05:51:00,56
55597671,Jun/15/2019 19:00,zapdospops,58B - Coins,Python 3,Accepted,590 ms,0 KB,2019-06-15 19:00:00,58
71507344,Feb/20/2020 19:50,cs1g,59B - Fortune Telling,Python 3,Accepted,218 ms,0 KB,2020-02-20 19:50:00,59
26143164,Apr/05/2017 15:37,vinky,61B - Hard Work,Python 3,Accepted,77 ms,5500 KB,2017-04-05 15:37:00,61
5498839,Dec/23/2013 23:59,yugle7,62B - Tyndex.Brome,Python 3,Accepted,530 ms,4600 KB,2013-12-23 23:59:00,62
75085848,Apr/01/2020 16:40,swarnimashishodia,63B - Settlers' Training,Python 3,Accepted,218 ms,0 KB,2020-04-01 16:40:00,63
7051568,Jul/09/2014 11:52,ItsLastDay,65B - Harry Potter and the History of Magic,Python 3,Accepted,140 ms,0 KB,2014-07-09 11:52:00,65
79652004,May/10/2020 15:28,coderemite,66B - Petya and Countryside,Python 3,Accepted,1028 ms,6800 KB,2020-05-10 15:28:00,66
64497773,Nov/08/2019 04:38,IngaleAnkur10,67B - Restoration of the Permutation,Python 3,Accepted,590 ms,400 KB,2019-11-08 04:38:00,67
5272762,Nov/27/2013 17:41,yugle7,68B - Energy exchange,Python 3,Accepted,156 ms,500 KB,2013-11-27 17:41:00,68
5092711,Nov/14/2013 00:19,yugle7,69B - Bets,Python 3,Accepted,124 ms,300 KB,2013-11-14 00:19:00,69
5316940,Dec/01/2013 00:03,yugle7,70B - Text Messaging,Python 3,Accepted,124 ms,0 KB,2013-12-01 00:03:00,70
51878437,Mar/27/2019 00:11,vjudge4,71B - Progress Bar,Python 3,Accepted,109 ms,0 KB,2019-03-27 00:11:00,71
14434771,Nov/24/2015 06:54,Eeyore,73B - Need For Brake,Python 3,Accepted,3804 ms,40400 KB,2015-11-24 06:54:00,73
5978035,Mar/10/2014 18:26,yugle7,74B - Train,Python 3,Accepted,124 ms,0 KB,2014-03-10 18:26:00,74
21197755,Oct/05/2016 01:48,Amores,75B - Facetook Priority Wall,Python 3,Accepted,154 ms,0 KB,2016-10-05 01:48:00,75
32082826,Nov/05/2017 22:51,yugle7,77B - Falling Anvils,Python 3,Accepted,374 ms,0 KB,2017-11-05 22:51:00,77
76964639,Apr/16/2020 14:38,SiZuKaaa,78B - Easter Eggs,Python 3,Accepted,218 ms,0 KB,2020-04-16 14:38:00,78
70630643,Feb/09/2020 17:10,mostafaelspagh,79B - Colorful Field,Python 3,Accepted,592 ms,300 KB,2020-02-09 17:10:00,79
6537418,May/03/2014 12:57,kumihimo,80B - Depression,Python 3,Accepted,124 ms,0 KB,2014-05-03 12:57:00,80
14581771,Dec/01/2015 12:28,Eeyore,81B - Sequence Formatting,Python 3,Accepted,154 ms,500 KB,2015-12-01 12:28:00,81
5043711,Nov/10/2013 20:35,yugle7,82B - Sets,Python 3,Accepted,186 ms,4800 KB,2013-11-10 20:35:00,82
4031200,Jul/06/2013 17:53,nab,84B - Magical Array,Python 3,Accepted,156 ms,7900 KB,2013-07-06 17:53:00,84
6710124,May/25/2014 16:58,yugle7,85B - Embassy Queue,Python 3,Accepted,530 ms,9200 KB,2014-05-25 16:58:00,85
6616390,May/14/2014 20:21,TsunamiNoLetGo#,88D - Vasya and Types,Python 3,Accepted,154 ms,100 KB,2014-05-14 20:21:00,87
52981350,Apr/18/2019 20:25,tuplyu,88B - Keyboard,Python 3,Accepted,498 ms,11300 KB,2019-04-18 20:25:00,88
37881385,May/04/2018 14:32,Khang,90B - African Crossword,Python 3,Accepted,280 ms,6900 KB,2018-05-04 14:32:00,90
6572341,May/08/2014 16:50,yugle7,91B - Queue,Python 3,Accepted,498 ms,15200 KB,2014-05-08 16:50:00,91
72780406,Mar/09/2020 14:07,cs1g,92B - Binary Number,Python 3,Accepted,124 ms,3100 KB,2020-03-09 14:07:00,92
27960683,Jun/22/2017 11:42,cr0n,93B - End of Exams,Python 3,Accepted,109 ms,6500 KB,2017-06-22 11:42:00,93
29606241,Aug/19/2017 21:38,Qumeric,94B - Friends,Python 3,Accepted,77 ms,0 KB,2017-08-19 21:38:00,94
54513314,May/23/2019 11:22,MajAK,96B - Lucky Numbers (easy),Python 3,Accepted,248 ms,0 KB,2019-05-23 11:22:00,96
15914794,Feb/09/2016 16:53,not_bot_but_POT,98B - Help King,Python 3,Accepted,372 ms,1500 KB,2016-02-09 16:53:00,98
15139587,Dec/31/2015 20:18,merolish,99B - Help Chef Gerasim,Python 3,Accepted,77 ms,300 KB,2015-12-31 20:18:00,99
40829760,Jul/27/2018 08:13,kazan320,102D - Buses,Python 3,Accepted,1996 ms,30300 KB,2018-07-27 08:13:00,101
63773371,Oct/30/2019 11:44,abhivick07,102B - Sum of Digits,Python 3,Accepted,248 ms,200 KB,2019-10-30 11:44:00,102
11953357,Jul/07/2015 00:38,merolish,103B - Cthulhu,Python 3,Accepted,122 ms,0 KB,2015-07-07 00:38:00,103
56017579,Jun/25/2019 01:50,sorry_im_smurfing,104B - Testing Pants for Sadness,Python 3,Accepted,218 ms,0 KB,2019-06-25 01:50:00,104
79417391,May/09/2020 00:31,coderemite,106B - Choosing Laptop,Python 3,Accepted,218 ms,6500 KB,2020-05-09 00:31:00,106
22995636,Dec/15/2016 05:14,pranet,107B - Basketball Team,Python 3,Accepted,77 ms,0 KB,2016-12-15 05:14:00,107
20980793,Sep/29/2016 02:39,Amores,108B - Datatypes,Python 3,Accepted,404 ms,8300 KB,2016-09-29 02:39:00,108
29240102,Aug/06/2017 14:37,Qumeric,110B - Lucky String,Python 3,Accepted,124 ms,4700 KB,2017-08-06 14:37:00,110
36509312,Mar/22/2018 19:24,Paixao,112B - Petya and Square,Python 3,Accepted,186 ms,6900 KB,2018-03-22 19:24:00,112
55932946,Jun/22/2019 15:25,MajAK,114B - PFAST Inc.,Python 3,Accepted,342 ms,400 KB,2019-06-22 15:25:00,114
6611849,May/14/2014 00:29,yugle7,115B - Lawnmower,Python 3,Accepted,77 ms,0 KB,2014-05-14 00:29:00,115
79660409,May/10/2020 17:07,coderemite,116B - Little Pigs and Wolves,Python 3,Accepted,248 ms,6800 KB,2020-05-10 17:07:00,116
30119897,Sep/06/2017 02:55,notsniwiast,118B - Present from Lena,Python 3,Accepted,122 ms,0 KB,2017-09-06 02:55:00,118
5480689,Dec/20/2013 16:32,yugle7,119B - Before Exam,Python 3,Accepted,124 ms,100 KB,2013-12-20 16:32:00,119
5024507,Nov/07/2013 21:26,yugle7,120B - Quiz League,Python 3,Accepted,124 ms,200 KB,2013-11-07 21:26:00,120
5378789,Dec/08/2013 01:41,yugle7,121B - Lucky Transformation,Python 3,Accepted,218 ms,500 KB,2013-12-08 01:41:00,121
79319317,May/07/2020 21:54,coderemite,122B - Lucky Substring,Python 3,Accepted,248 ms,6500 KB,2020-05-07 21:54:00,122
56162746,Jun/27/2019 16:01,platypus179#,124D - Squares,Python 3,Accepted,248 ms,0 KB,2019-06-27 16:01:00,123
5078860,Nov/12/2013 21:23,yugle7,124B - Permutations,Python 3,Accepted,498 ms,7300 KB,2013-11-12 21:23:00,124
72885425,Mar/10/2020 13:39,cs1g,125B - Simple XML,Python 3,Accepted,218 ms,0 KB,2020-03-10 13:39:00,125
52201971,Apr/01/2019 19:56,MaxKaz,126B - Password,Python 3,Accepted,1528 ms,34100 KB,2019-04-01 19:56:00,126
70978083,Feb/13/2020 18:08,cs1g,127B - Canvas Frames,Python 3,Accepted,140 ms,400 KB,2020-02-13 18:08:00,127
17833954,May/10/2016 18:37,LSLSLS,128B - String,Python 3,Accepted,1340 ms,16200 KB,2016-05-10 18:37:00,128
60933820,Sep/20/2019 17:36,zapdospops,129B - Students and Shoelaces,Python 3,Accepted,218 ms,300 KB,2019-09-20 17:36:00,129
20427239,Sep/07/2016 04:23,Amores,131B - Opposites Attract,Python 3,Accepted,342 ms,5300 KB,2016-09-07 04:23:00,131
9301146,Dec/29/2014 23:44,merolish,133B - Unary,Python 3,Accepted,156 ms,0 KB,2014-12-29 23:44:00,133
57089479,Jul/15/2019 13:11,BugsBunny,135B - Rectangle and Square,Python 3,Accepted,436 ms,0 KB,2019-07-15 13:11:00,135
51832724,Mar/25/2019 19:55,UTMoonlight,136B - Ternary Logic,Python 3,Accepted,218 ms,0 KB,2019-03-25 19:55:00,136
79267904,May/07/2020 15:19,coderemite,137B - Permutation,Python 3,Accepted,218 ms,7700 KB,2020-05-07 15:19:00,137
6993463,Jul/01/2014 22:22,ItsLastDay,139D - Digits Permutations,Python 3,Accepted,186 ms,1300 KB,2014-07-01 22:22:00,138
5403903,Dec/10/2013 18:21,yugle7,139B - Wallpaper,Python 3,Accepted,498 ms,0 KB,2013-12-10 18:21:00,139
40554666,Jul/19/2018 20:01,yugle7,140B - New Year Cards,Python 3,Accepted,404 ms,1000 KB,2018-07-19 20:01:00,140
40609249,Jul/21/2018 16:15,AmanGupta_,141B - Hopscotch,Python 3,Accepted,248 ms,0 KB,2018-07-21 16:15:00,141
29463148,Aug/14/2017 19:58,YazanRi,143D - Help General,Python 3,Accepted,124 ms,4500 KB,2017-08-14 19:58:00,142
14432523,Nov/23/2015 23:28,c_runner92,143B - Help Kingdom of Far Far Away 2,Python 3,Accepted,154 ms,500 KB,2015-11-23 23:28:00,143
4793414,Oct/15/2013 16:47,yugle7,144B - Meeting,Python 3,Accepted,342 ms,300 KB,2013-10-15 16:47:00,144
32103698,Nov/06/2017 21:55,yugle7,145B - Lucky Number 2,Python 3,Accepted,154 ms,5800 KB,2017-11-06 21:55:00,145
29810791,Aug/26/2017 19:32,Qumeric,146B - Lucky Mask,Python 3,Accepted,404 ms,0 KB,2017-08-26 19:32:00,146
21608168,Oct/20/2016 07:05,Amores,148B - Escape,Python 3,Accepted,124 ms,4500 KB,2016-10-20 07:05:00,148
14827298,Dec/15/2015 23:51,merolish,149B - Martian Clock,Python 3,Accepted,124 ms,0 KB,2015-12-15 23:51:00,149
5340821,Dec/03/2013 11:51,yugle7,150B - Quantity of Strings,Python 3,Accepted,124 ms,0 KB,2013-12-03 11:51:00,150
21134707,Oct/03/2016 14:02,orailly,151B - Phone Numbers,Python 3,Accepted,77 ms,0 KB,2016-10-03 14:02:00,151
4820061,Oct/18/2013 18:25,yugle7,152B - Steps,Python 3,Accepted,186 ms,300 KB,2013-10-18 18:25:00,152
6026391,Mar/16/2014 14:44,trunghieu11,154B - Colliders,Python 3,Accepted,1090 ms,19200 KB,2014-03-16 14:44:00,154
19508313,Jul/30/2016 06:53,Amores,155B - Combination,Python 3,Accepted,124 ms,0 KB,2016-07-30 06:53:00,155
6709906,May/25/2014 16:09,yugle7,156B - Suspects,Python 3,Accepted,592 ms,14900 KB,2014-05-25 16:09:00,156
34933121,Feb/05/2018 06:09,vjudge2,157B - Trace,Python 3,Accepted,124 ms,5500 KB,2018-02-05 06:09:00,157
30335623,Sep/14/2017 20:56,winstontsai,158B - Taxi,Python 3,Accepted,124 ms,600 KB,2017-09-14 20:56:00,158
5458709,Dec/18/2013 09:06,asmn,159B - Matchmaker,Python 3,Accepted,1778 ms,4500 KB,2013-12-18 09:06:00,159
20291492,Aug/31/2016 02:26,Amores,160B - Unlucky Ticket,Python 3,Accepted,154 ms,0 KB,2016-08-31 02:26:00,160
36518019,Mar/23/2018 03:57,vjudge4,161B - Discounts,Python 3,Accepted,186 ms,7300 KB,2018-03-23 03:57:00,161
72342049,Mar/03/2020 18:59,timothytqin,165B - Burning Midnight Oil,Python 3,Accepted,248 ms,0 KB,2020-03-03 18:59:00,165
57152092,Jul/16/2019 18:12,vjudge5,166B - Polygons,Python 3,Accepted,1932 ms,20800 KB,2019-07-16 18:12:00,166
40107863,Jul/09/2018 12:38,yugle7,168D - Wizards and Huge Prize,Python 3,Accepted,466 ms,400 KB,2018-07-09 12:38:00,167
54174211,May/15/2019 16:02,Mohamed_Ayman,168B - Wizards and Minimal Spell,Python 3,Accepted,528 ms,10900 KB,2019-05-15 16:02:00,168
21262653,Oct/07/2016 19:42,Amores,169B - Replacing Digits,Python 3,Accepted,374 ms,6300 KB,2016-10-07 19:42:00,169
42695869,Sep/09/2018 10:08,luogu_bot1,171B - Star,Python 3,Accepted,248 ms,0 KB,2018-09-09 10:08:00,171
21112737,Oct/02/2016 14:13,Amores,172B - Pseudorandom Sequence Period,Python 3,Accepted,248 ms,8400 KB,2016-10-02 14:13:00,172
6715569,May/26/2014 16:45,yugle7,173B - Chamber of Secrets,Python 3,Accepted,934 ms,5500 KB,2014-05-26 16:45:00,173
18255291,Jun/05/2016 13:22,ashk43712,174B - File List,Python 3,Accepted,780 ms,25700 KB,2016-06-05 13:22:00,174
21114647,Oct/02/2016 15:33,Amores,175B - Plane of Tanks: Pro,Python 3,Accepted,842 ms,400 KB,2016-10-02 15:33:00,175
68296974,Jan/06/2020 06:40,Guaty,176B - Word Cut,Python 3,Accepted,310 ms,300 KB,2020-01-06 06:40:00,176
54016248,May/12/2019 09:53,Mohamed_Ayman,180B - Divisibility Rules,Python 3,Accepted,218 ms,0 KB,2019-05-12 09:53:00,180
5480272,Dec/20/2013 14:41,yugle7,181B - Number of Triplets,Python 3,Accepted,1622 ms,200 KB,2013-12-20 14:41:00,181
19679878,Aug/07/2016 07:33,Amores,182B - Vasya's Calendar,Python 3,Accepted,124 ms,4800 KB,2016-08-07 07:33:00,182
31498667,Oct/19/2017 08:58,MrMorning,185B - Mushroom Scientists,Python 3,Accepted,124 ms,5400 KB,2017-10-19 08:58:00,185
72358957,Mar/03/2020 20:17,cs1g,186B - Growing Mushrooms,Python 3,Accepted,218 ms,500 KB,2020-03-03 20:17:00,186
59705840,Aug/30/2019 15:37,ashwin2000,189B - Counting Rhombi,Python 3,Accepted,248 ms,0 KB,2019-08-30 15:37:00,189
28263541,Jul/03/2017 22:30,YazanRi,190B - Surrounded,Python 3,Accepted,62 ms,5400 KB,2017-07-03 22:30:00,190
14410488,Nov/22/2015 10:59,merolish,192B - Walking in the Rain,Python 3,Accepted,124 ms,0 KB,2015-11-22 10:59:00,192
72909164,Mar/10/2020 19:59,cs1g,194B - Square,Python 3,Accepted,139 ms,800 KB,2020-03-10 19:59:00,194
72948860,Mar/11/2020 14:11,cs1g,195B - After Training,Python 3,Accepted,592 ms,3300 KB,2020-03-11 14:11:00,195
31164012,Oct/09/2017 13:05,eddy1021,197B - Limit,Python 3,Accepted,216 ms,0 KB,2017-10-09 13:05:00,197
71642730,Feb/23/2020 07:29,vjudge4,199B - Special Olympics,Python 3,Accepted,248 ms,300 KB,2020-02-23 07:29:00,199
5132480,Nov/17/2013 21:27,aminfadaee16,200B - Drinks,Python 3,Accepted,92 ms,0 KB,2013-11-17 21:27:00,200
54227212,May/16/2019 09:58,Mohamed_Ayman,202B - Brand New Easy Problem,Python 3,Accepted,248 ms,0 KB,2019-05-16 09:58:00,202
53173597,Apr/23/2019 04:15,newstein33,203B - Game on Paper,Python 3,Accepted,1778 ms,4400 KB,2019-04-23 04:15:00,203
5420708,Dec/13/2013 17:41,yugle7,204B - Little Elephant and Cards,Python 3,Accepted,1092 ms,15700 KB,2013-12-13 17:41:00,204
23511707,Jan/03/2017 10:31,AbcFly,205B - Little Elephant and Sorting,Python 3,Accepted,155 ms,13500 KB,2017-01-03 10:31:00,205
54372241,May/19/2019 10:07,Mohamed_Ayman,208B - Solitaire,Python 3,Accepted,109 ms,400 KB,2019-05-19 10:07:00,208
44942269,Oct/27/2018 11:25,LesPaul,209B - Pixels,Python 3,Accepted,248 ms,0 KB,2018-10-27 11:25:00,209
43938351,Oct/07/2018 13:09,karansiwach360,213B - Numbers,Python 3,Accepted,654 ms,0 KB,2018-10-07 13:09:00,213
54087676,May/14/2019 11:29,Mohamed_Ayman,214B - Hometask,Python 3,Accepted,560 ms,3000 KB,2019-05-14 11:29:00,214
72947384,Mar/11/2020 13:46,cs1g,215B - Olympic Medal,Python 3,Accepted,248 ms,900 KB,2020-03-11 13:46:00,215
32696670,Nov/27/2017 02:08,Islam_Atef,216B - Forming Teams,Python 3,Accepted,124 ms,5400 KB,2017-11-27 02:08:00,216
20313052,Sep/01/2016 02:40,Amores,218B - Airport,Python 3,Accepted,278 ms,200 KB,2016-09-01 02:40:00,218
55500785,Jun/12/2019 17:57,MajAK,219B - Special Offer! Super Price 999 Bourles!,Python 3,Accepted,218 ms,0 KB,2019-06-12 17:57:00,219
19642906,Aug/05/2016 06:40,Amores,221B - Little Elephant and Numbers,Python 3,Accepted,124 ms,4500 KB,2016-08-05 06:40:00,221
33921342,Jan/05/2018 15:10,diagon_alley,222B - Cosmic Tables,Python 3,Accepted,2994 ms,58200 KB,2018-01-05 15:10:00,222
69282929,Jan/22/2020 09:48,vegetablesandwich,224B - Array,Python 3,Accepted,342 ms,7500 KB,2020-01-22 09:48:00,224
16641612,Mar/11/2016 04:04,sicon54,225B - Well-known Numbers,Python 3,Accepted,124 ms,0 KB,2016-03-11 04:04:00,225
19643364,Aug/05/2016 07:23,Amores,227B - Effective Approach,Python 3,Accepted,404 ms,16900 KB,2016-08-05 07:23:00,227
4821660,Oct/18/2013 23:07,yugle7,228B - Two Tables,Python 3,Accepted,1434 ms,300 KB,2013-10-18 23:07:00,228
79078343,May/05/2020 20:05,vjudge5,229B - Planets,Python 3,Accepted,1996 ms,28100 KB,2020-05-05 20:05:00,229
65029980,Nov/15/2019 12:26,virajudaysingh,230B - T-primes,Python 3,Accepted,1684 ms,11600 KB,2019-11-15 12:26:00,230
69292318,Jan/22/2020 13:47,tushartyagi8750,"231B - Magic, Wizardry and Wonders",Python 3,Accepted,218 ms,0 KB,2020-01-22 13:47:00,231
77682091,Apr/22/2020 20:57,dubey233310,233B - Non-square Equation,Python 3,Accepted,218 ms,0 KB,2020-04-22 20:57:00,233
79406503,May/08/2020 21:30,coderemite,234B - Reading,Python 3,Accepted,218 ms,6800 KB,2020-05-08 21:30:00,234
42066490,Aug/24/2018 23:00,DESmart18,235B - Let's Play Osu!,Python 3,Accepted,404 ms,8200 KB,2018-08-24 23:00:00,235
14691944,Dec/08/2015 00:37,merolish,237B - Young Table,Python 3,Accepted,156 ms,400 KB,2015-12-08 00:37:00,237
11996737,Jul/10/2015 14:15,Vladik,238B - Boring Partition,Python 3,Accepted,934 ms,8300 KB,2015-07-10 14:15:00,238
54437876,May/21/2019 09:56,Mohamed_Ayman,239B - Easy Tape Programming,Python 3,Accepted,218 ms,0 KB,2019-05-21 09:56:00,239
79609126,May/10/2020 05:11,coderemite,242B - Big Segment,Python 3,Accepted,872 ms,23900 KB,2020-05-10 05:11:00,242
59782143,Aug/31/2019 06:50,ashwin2000,244B - Undoubtedly Lucky Numbers,Python 3,Accepted,1558 ms,0 KB,2019-08-31 06:50:00,244
13603007,Oct/14/2015 10:16,Amores,245B - Internet Address,Python 3,Accepted,122 ms,0 KB,2015-10-14 10:16:00,245
21982420,Nov/02/2016 08:18,Amores,246B - Increase and Decrease,Python 3,Accepted,154 ms,2500 KB,2016-11-02 08:18:00,246
5198465,Nov/23/2013 17:59,yugle7,250B - Restoring IPv6,Python 3,Accepted,124 ms,0 KB,2013-11-23 17:59:00,247
44658815,Oct/21/2018 17:13,Diana567,248B - Chilly Willy,Python 3,Accepted,1528 ms,300 KB,2018-10-21 17:13:00,248
5198465,Nov/23/2013 17:59,yugle7,250B - Restoring IPv6,Python 3,Accepted,124 ms,0 KB,2013-11-23 17:59:00,250
6421414,Apr/20/2014 01:35,TsunamiNoLetGo#,252D - Playing with Permutations,Python 3,Accepted,560 ms,2600 KB,2014-04-20 01:35:00,251
8531076,Nov/03/2014 07:52,Eeyore,252B - Unsorting Array,Python 3,Accepted,374 ms,8300 KB,2014-11-03 07:52:00,252
4067268,Jul/14/2013 10:13,hl_joker,253B - Physics Practical,Python 3,Accepted,406 ms,7500 KB,2013-07-14 10:13:00,253
55855602,Jun/21/2019 09:49,MajAK,254B - Jury Size,Python 3,Accepted,248 ms,0 KB,2019-06-21 09:49:00,254
70580499,Feb/08/2020 20:03,cs1g,255B - Code Parsing,Python 3,Accepted,248 ms,4100 KB,2020-02-08 20:03:00,255
75521850,Apr/05/2020 00:31,zapdospops,257B - Playing Cubes,Python 3,Accepted,218 ms,0 KB,2020-04-05 00:31:00,257
69697249,Jan/29/2020 00:10,cs1g,259B - Little Elephant and Magic Square,Python 3,Accepted,218 ms,0 KB,2020-01-29 00:10:00,259
79073191,May/05/2020 18:56,h111801015,260B - Ancient Prophesy,Python 3,Accepted,171 ms,1600 KB,2020-05-05 18:56:00,260
49055825,Jan/27/2019 16:15,ashok123,262B - Roma and Changing Signs,Python 3,Accepted,404 ms,7200 KB,2019-01-27 16:15:00,262
78825988,May/02/2020 17:44,coderemite,263B - Squares,Python 3,Accepted,216 ms,0 KB,2020-05-02 17:44:00,263
